Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,129.55999755859375,130.07000732421875,128.25999450683594,129.47999572753906,124.19508361816406,3741100
2023-05-31,128.50999450683594,129.44000244140625,127.45999908447266,128.58999633789062,123.34140014648438,11590200
2023-06-01,128.44000244140625,130.14999389648438,127.77999877929688,129.82000732421875,124.52120971679688,4136100
2023-06-02,130.3800048828125,133.1199951171875,130.14999389648438,132.4199981689453,127.01507568359375,5373900
2023-06-05,133.1199951171875,133.5800018310547,132.27000427246094,132.63999938964844,127.22608947753906,3993500
2023-06-06,132.42999267578125,132.94000244140625,131.8800048828125,132.69000244140625,127.27406311035156,3298000
2023-06-07,132.5,134.44000244140625,132.19000244140625,134.3800048828125,128.8950958251953,5772000
2023-06-08,134.69000244140625,135.97999572753906,134.00999450683594,134.41000366210938,128.92385864257812,4128500
2023-06-09,134.36000061035156,136.10000610351562,134.1699981689453,135.3000030517578,129.7775421142578,3981500
2023-06-12,136.0,136.6199951171875,135.82000732421875,136.4199981689453,130.85179138183594,4494500
2023-06-13,136.50999450683594,138.1699981689453,136.0,137.60000610351562,131.98365783691406,3927300
2023-06-14,137.8000030517578,138.92999267578125,136.94000244140625,137.1999969482422,131.5999755859375,4514900
2023-06-15,137.27000427246094,138.8000030517578,137.17999267578125,138.39999389648438,132.75099182128906,3812600
2023-06-16,139.22999572753906,139.47000122070312,137.47000122070312,137.47999572753906,131.86854553222656,7473100
2023-06-20,136.36000061035156,137.22999572753906,135.88999938964844,135.9600067138672,130.4105987548828,4271300
2023-06-21,135.11000061035156,135.38999938964844,133.2899932861328,133.69000244140625,128.23326110839844,5501300
2023-06-22,131.67999267578125,132.9600067138672,130.67999267578125,131.1699981689453,125.81610870361328,6012800
2023-06-23,130.39999389648438,130.6199951171875,129.17999267578125,129.42999267578125,124.14710998535156,11324700
2023-06-26,129.38999938964844,131.41000366210938,129.30999755859375,131.33999633789062,125.9791488647461,4845600
2023-06-27,131.3000030517578,132.9499969482422,130.8300018310547,132.33999633789062,126.93833923339844,3219900
2023-06-28,132.05999755859375,132.1699981689453,130.91000366210938,131.75999450683594,126.38201904296875,2753800
2023-06-29,131.75,134.35000610351562,131.69000244140625,134.05999755859375,128.588134765625,3639800
2023-06-30,134.69000244140625,135.02999877929688,133.42999267578125,133.80999755859375,128.3483428955078,4236400
2023-07-03,133.4199981689453,134.35000610351562,132.8699951171875,133.6699981689453,128.21405029296875,1477100
2023-07-05,133.32000732421875,134.30999755859375,132.58999633789062,134.24000549316406,128.7608184814453,2955100
2023-07-06,133.24000549316406,133.89999389648438,131.5500030517578,132.16000366210938,126.76569366455078,3507700
2023-07-07,131.77999877929688,133.85000610351562,131.75,132.0800018310547,126.68895721435547,2982400
2023-07-10,131.75999450683594,133.0500030517578,131.6999969482422,132.89999389648438,127.47547149658203,2369200
2023-07-11,133.66000366210938,134.55999755859375,133.22999572753906,134.44000244140625,128.95265197753906,2925200
2023-07-12,135.07000732421875,135.3300018310547,132.57000732421875,132.83999633789062,127.41792297363281,3732200
2023-07-13,133.50999450683594,135.07000732421875,133.36000061035156,133.9199981689453,128.453857421875,3221400
2023-07-14,133.91000366210938,133.9199981689453,132.94000244140625,133.39999389648438,127.95507049560547,2860700
2023-07-17,133.25999450683594,134.61000061035156,133.10000610351562,134.24000549316406,128.7608184814453,3167400
2023-07-18,134.7100067138672,135.9499969482422,134.2899932861328,135.36000061035156,129.83509826660156,3852100
2023-07-19,135.52999877929688,136.4499969482422,135.19000244140625,135.47999572753906,129.95018005371094,5520000
2023-07-20,137.19000244140625,140.32000732421875,136.55999755859375,138.3800048828125,132.7318115234375,10896300
2023-07-21,138.2100067138672,139.77999877929688,137.75999450683594,138.94000244140625,133.26895141601562,5858600
2023-07-24,139.35000610351562,140.1199951171875,138.77999877929688,139.5399932861328,133.84446716308594,3475200
