Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,664.22998046875,664.4500122070312,652.3099975585938,654.0599975585938,648.133056640625,309200
2023-05-31,652.2999877929688,653.27001953125,647.0700073242188,649.02001953125,643.1387939453125,573500
2023-06-01,650.5499877929688,655.7999877929688,641.9500122070312,655.3099975585938,649.371826171875,264800
2023-06-02,657.6400146484375,678.6500244140625,654.6500244140625,677.77001953125,671.6282348632812,384700
2023-06-05,677.4400024414062,679.280029296875,673.2000122070312,675.6599731445312,669.537353515625,242400
2023-06-06,668.280029296875,686.5700073242188,661.010009765625,685.8099975585938,679.5953369140625,556600
2023-06-07,686.47998046875,697.8800048828125,683.8400268554688,697.8400268554688,691.516357421875,271500
2023-06-08,696.8900146484375,707.3900146484375,694.219970703125,704.97998046875,698.5916137695312,266000
2023-06-09,707.0399780273438,708.4000244140625,695.989990234375,706.47998046875,700.0780639648438,230500
2023-06-12,708.7899780273438,723.3300170898438,705.2100219726562,722.3300170898438,715.7844848632812,296500
2023-06-13,721.3200073242188,738.8800048828125,721.3200073242188,736.97998046875,730.3016967773438,307700
2023-06-14,735.8800048828125,740.3099975585938,723.739990234375,727.0700073242188,720.4815673828125,240000
2023-06-15,726.989990234375,745.72998046875,723.7999877929688,743.8900146484375,737.1490478515625,254300
2023-06-16,744.2899780273438,748.760009765625,731.2999877929688,732.4299926757812,725.7929077148438,419500
2023-06-20,730.0,736.52001953125,725.530029296875,730.6799926757812,724.0587768554688,274100
2023-06-21,729.6500244140625,743.5399780273438,728.6099853515625,742.0999755859375,735.3751831054688,292200
2023-06-22,742.3599853515625,743.5,735.260009765625,735.9299926757812,729.2611694335938,238600
2023-06-23,732.77001953125,741.1500244140625,729.9500122070312,737.9000244140625,731.2133178710938,293200
2023-06-26,736.9500122070312,751.219970703125,736.9500122070312,748.0900268554688,741.31103515625,183400
2023-06-27,749.780029296875,771.3400268554688,748.1900024414062,770.5,763.5179443359375,287900
2023-06-28,768.219970703125,778.1599731445312,763.219970703125,772.989990234375,765.9853515625,278100
2023-06-29,771.5900268554688,782.8300170898438,770.1599731445312,782.2999877929688,775.2109985351562,201700
2023-06-30,787.4000244140625,795.8300170898438,785.9199829101562,788.5900268554688,781.4440307617188,269200
2023-07-03,786.75,787.5399780273438,778.3599853515625,782.5599975585938,775.4686279296875,135500
2023-07-05,772.6799926757812,783.6400146484375,768.0999755859375,782.6900024414062,775.5974731445312,245800
2023-07-06,778.3099975585938,780.6300048828125,769.989990234375,778.8900146484375,771.8319091796875,251900
2023-07-07,776.47998046875,788.5900268554688,775.0900268554688,776.1799926757812,769.146484375,242900
2023-07-10,777.6099853515625,797.280029296875,776.5599975585938,796.739990234375,789.5202026367188,188100
2023-07-11,799.8699951171875,811.5999755859375,789.7999877929688,795.7000122070312,788.4896240234375,360100
2023-07-12,789.75,793.6400146484375,773.3200073242188,777.2999877929688,770.25634765625,348200
2023-07-13,769.2999877929688,773.219970703125,761.27001953125,761.5700073242188,754.6688842773438,430700
2023-07-14,762.0,763.4600219726562,750.47998046875,763.3499755859375,756.4326782226562,374200
2023-07-17,762.969970703125,767.5700073242188,758.510009765625,764.0,757.076904296875,294200
2023-07-18,759.0399780273438,763.489990234375,750.510009765625,760.2100219726562,753.3211669921875,298900
2023-07-19,757.739990234375,770.2100219726562,757.739990234375,766.0499877929688,759.1082153320312,302700
2023-07-20,769.9000244140625,769.9000244140625,757.6400146484375,767.1500244140625,760.1983032226562,373600
2023-07-21,769.5800170898438,772.9099731445312,765.5,769.0,762.031494140625,320500
2023-07-24,770.5399780273438,777.8599853515625,767.1400146484375,769.260009765625,762.2891235351562,395100
2023-07-25,767.0999755859375,770.7899780273438,764.5,766.6099853515625,759.6631469726562,278400
2023-07-26,759.530029296875,768.8599853515625,759.1799926757812,762.1199951171875,755.2138671875,273000
2023-07-27,735.6300048828125,751.760009765625,719.2000122070312,724.6699829101562,718.1032104492188,610900
2023-07-28,731.4199829101562,734.3099975585938,724.0499877929688,731.3699951171875,724.7426147460938,258200
2023-07-31,733.1400146484375,739.3599853515625,728.2899780273438,738.489990234375,731.7979736328125,274800
2023-08-01,734.760009765625,737.52001953125,717.22998046875,725.3200073242188,718.7473754882812,614300
2023-08-02,724.5399780273438,730.719970703125,720.489990234375,721.75,715.2096557617188,341400
2023-08-03,714.5900268554688,723.8200073242188,713.0,722.8800048828125,716.3294677734375,297300
2023-08-04,725.22998046875,725.9299926757812,706.5999755859375,708.27001953125,701.8518676757812,324300
2023-08-07,713.6900024414062,720.9500122070312,712.6599731445312,717.25,710.75048828125,241500
2023-08-08,714.8900146484375,716.1500244140625,707.25,713.47998046875,707.0147094726562,270600
2023-08-09,714.9299926757812,719.8800048828125,711.77001953125,714.7100219726562,708.2335205078125,143900
2023-08-10,715.9299926757812,722.0900268554688,710.4500122070312,712.280029296875,705.8255615234375,152300
2023-08-11,710.5900268554688,715.3200073242188,708.1400146484375,713.3400268554688,708.7266235351562,130300
2023-08-14,712.0,717.27001953125,711.780029296875,715.6799926757812,711.051513671875,133300
2023-08-15,713.27001953125,715.97998046875,712.22998046875,712.8800048828125,708.2696533203125,159000
2023-08-16,715.0399780273438,723.010009765625,708.239990234375,709.3099975585938,704.72265625,184900
2023-08-17,711.3499755859375,716.8300170898438,702.280029296875,703.3499755859375,698.8012084960938,222300
2023-08-18,698.1699829101562,704.8099975585938,696.47998046875,703.5499877929688,698.9999389648438,186100
2023-08-21,703.5499877929688,708.02001953125,695.4500122070312,703.0599975585938,698.5131225585938,141000
2023-08-22,705.25,707.1599731445312,697.3200073242188,698.8699951171875,694.3502197265625,154100
2023-08-23,702.1099853515625,710.2100219726562,699.5499877929688,707.1300048828125,702.5568237304688,188000
2023-08-24,706.4199829101562,716.4400024414062,706.4199829101562,708.4299926757812,703.848388671875,258700
