Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,63.11000061035156,63.4900016784668,62.7599983215332,62.97999954223633,62.55599594116211,1128900
2023-05-31,62.70000076293945,62.86000061035156,61.84000015258789,62.33000183105469,61.91037368774414,1709100
2023-06-01,62.540000915527344,62.77000045776367,61.709999084472656,62.75,62.327545166015625,738800
2023-06-02,62.91999816894531,63.95000076293945,62.84000015258789,63.790000915527344,63.360538482666016,900900
2023-06-05,63.77000045776367,64.0,63.31999969482422,63.68000030517578,63.251285552978516,759300
2023-06-06,63.869998931884766,63.90999984741211,63.279998779296875,63.790000915527344,63.360538482666016,663800
2023-06-07,63.72999954223633,63.849998474121094,62.91999816894531,63.439998626708984,63.01289367675781,1078800
2023-06-08,63.2400016784668,63.869998931884766,63.02000045776367,63.86000061035156,63.430076599121094,1163500
2023-06-09,63.66999816894531,64.29000091552734,63.4900016784668,64.02999877929688,63.59892654418945,882800
2023-06-12,64.0,64.41999816894531,63.369998931884766,64.30999755859375,63.877044677734375,827500
2023-06-13,64.19999694824219,64.73999786376953,63.93000030517578,64.5,64.06576538085938,1215400
2023-06-14,64.5,64.95999908447266,64.06999969482422,64.5999984741211,64.16509246826172,910800
2023-06-15,64.62000274658203,66.23999786376953,64.5,66.05000305175781,65.60533142089844,1196200
2023-06-16,66.08999633789062,66.69999694824219,66.0,66.25,65.80398559570312,1947900
2023-06-20,66.0,66.7699966430664,65.75,66.05000305175781,65.60533142089844,1180100
2023-06-21,66.11000061035156,66.4800033569336,65.5199966430664,66.4000015258789,65.95297241210938,1253900
2023-06-22,66.62999725341797,66.62999725341797,65.68000030517578,66.01000213623047,65.56559753417969,933000
2023-06-23,66.22000122070312,67.2699966430664,66.12999725341797,66.43000030517578,65.98277282714844,3541600
2023-06-26,66.38999938964844,66.80000305175781,65.9800033569336,66.41000366210938,65.96290588378906,1003100
2023-06-27,66.41000366210938,67.30999755859375,66.30999755859375,66.81999969482422,66.37014770507812,1254000
2023-06-28,66.76000213623047,67.05000305175781,66.2300033569336,66.80000305175781,66.35028839111328,996100
2023-06-29,66.80999755859375,67.77999877929688,66.61000061035156,67.69000244140625,67.23429107666016,1205000
2023-06-30,68.05000305175781,69.25,68.05000305175781,68.83999633789062,68.37654113769531,1349700
2023-07-03,68.4000015258789,68.5999984741211,66.52999877929688,67.41999816894531,66.96610260009766,924000
2023-07-05,66.88999938964844,67.56999969482422,66.83999633789062,67.41999816894531,66.96610260009766,1168000
2023-07-06,67.23999786376953,67.55999755859375,66.80000305175781,67.3499984741211,66.89657592773438,1794600
2023-07-07,67.31999969482422,68.58999633789062,67.23999786376953,67.80000305175781,67.34355163574219,1375100
2023-07-10,68.0199966430664,69.18000030517578,67.80999755859375,68.66999816894531,68.20768737792969,870000
2023-07-11,68.7699966430664,69.54000091552734,68.7300033569336,69.44000244140625,68.97251892089844,1371700
2023-07-12,69.79000091552734,69.93000030517578,68.51000213623047,68.66000366210938,68.19775390625,1151500
2023-07-13,68.52999877929688,68.77999877929688,68.05999755859375,68.52999877929688,68.06863403320312,939900
2023-07-14,68.69000244140625,68.80999755859375,68.12999725341797,68.72000122070312,68.25735473632812,824000
2023-07-17,69.0,70.27999877929688,68.97000122070312,69.88999938964844,69.41947174072266,1117300
2023-07-18,69.63999938964844,70.08000183105469,69.48999786376953,69.7300033569336,69.26055145263672,982100
2023-07-19,69.54000091552734,69.91999816894531,69.33000183105469,69.62999725341797,69.1612319946289,900300
2023-07-20,69.69999694824219,71.02999877929688,69.6500015258789,71.02999877929688,70.55180358886719,914900
2023-07-21,71.33999633789062,71.56999969482422,71.05000305175781,71.19999694824219,70.72065734863281,1661300
2023-07-24,71.08000183105469,71.2699966430664,70.54000091552734,70.62999725341797,70.15449523925781,1624300
2023-07-25,72.27999877929688,72.98999786376953,71.94000244140625,72.47000122070312,71.98210906982422,1557500
2023-07-26,72.75,72.75,71.2699966430664,71.6500015258789,71.16763305664062,1255300
2023-07-27,71.77999877929688,71.77999877929688,70.47000122070312,70.55999755859375,70.0849609375,1010600
2023-07-28,71.33999633789062,71.58000183105469,70.05000305175781,70.58999633789062,70.11475372314453,1011500
2023-07-31,70.4000015258789,70.75,70.13999938964844,70.44999694824219,69.97570037841797,1177500
2023-08-01,70.08000183105469,70.61000061035156,69.83000183105469,70.0,69.52873229980469,1661600
2023-08-02,69.7300033569336,70.81999969482422,69.7300033569336,70.72000122070312,70.24388122558594,1301200
2023-08-03,70.38999938964844,70.97000122070312,70.3499984741211,70.62000274658203,70.14456939697266,871100
2023-08-04,70.70999908447266,71.12999725341797,69.91000366210938,70.0,69.52873229980469,847400
2023-08-07,70.52999877929688,71.19999694824219,70.0199966430664,71.13999938964844,70.66106414794922,728600
2023-08-08,71.13999938964844,71.45999908447266,70.16999816894531,70.23999786376953,69.88008117675781,1078500
2023-08-09,70.55000305175781,71.12000274658203,70.23999786376953,70.63999938964844,70.27803039550781,753700
2023-08-10,70.97000122070312,71.27999877929688,70.16999816894531,70.44000244140625,70.07905578613281,717700
