Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,110.12999725341797,110.70999908447266,108.97000122070312,109.16999816894531,106.26277923583984,7768100
2023-05-31,108.47000122070312,111.1500015258789,108.47000122070312,110.41000366210938,107.4697494506836,14563500
2023-06-01,110.66000366210938,111.58999633789062,109.87999725341797,110.93000030517578,107.97589874267578,6959900
2023-06-02,111.11000061035156,112.7300033569336,110.72000122070312,112.5199966430664,109.52356719970703,5791500
2023-06-05,113.0,114.4800033569336,112.91000366210938,113.11000061035156,110.09784698486328,5185500
2023-06-06,113.55000305175781,113.72000122070312,109.27999877929688,110.01000213623047,107.08040618896484,6960200
2023-06-07,109.62999725341797,109.66999816894531,106.87000274658203,108.61000061035156,105.71768951416016,12420500
2023-06-08,108.30999755859375,111.06999969482422,108.0,110.31999969482422,107.38214874267578,8352700
2023-06-09,110.19000244140625,111.51000213623047,109.0199966430664,110.70999908447266,107.76177215576172,6521900
2023-06-12,110.19000244140625,110.98999786376953,108.5999984741211,109.86000061035156,106.93440246582031,7468500
2023-06-13,108.58999633789062,110.63999938964844,108.05000305175781,109.98999786376953,107.0609359741211,7304200
2023-06-14,109.72000122070312,109.93000030517578,108.3499984741211,108.66000366210938,106.4730224609375,6137300
2023-06-15,108.4000015258789,109.9000015258789,108.33999633789062,109.4000015258789,107.19812774658203,7305700
2023-06-16,109.5,110.45999908447266,109.05999755859375,109.31999969482422,107.1197280883789,15844300
2023-06-20,109.08000183105469,110.86000061035156,109.02999877929688,110.2300033569336,108.01142120361328,7744400
2023-06-21,110.11000061035156,111.5199966430664,109.5199966430664,111.16000366210938,108.9227066040039,6854800
2023-06-22,111.5999984741211,113.83999633789062,111.5999984741211,113.72000122070312,111.4311752319336,7884100
2023-06-23,114.16000366210938,114.91000366210938,113.0199966430664,114.5999984741211,112.29346466064453,16407900
2023-06-26,114.44000244140625,114.5999984741211,111.77999877929688,113.08000183105469,110.8040542602539,7685100
2023-06-27,112.83000183105469,113.70999908447266,111.87000274658203,113.31999969482422,111.03923034667969,7093900
2023-06-28,113.44999694824219,113.56999969482422,111.44000244140625,112.44000244140625,110.17694854736328,8173800
2023-06-29,112.25,113.87999725341797,111.80999755859375,113.54000091552734,111.25479888916016,6281800
2023-06-30,113.79000091552734,115.61000061035156,113.43000030517578,115.38999938964844,113.06756591796875,8090600
2023-07-03,114.47000122070312,114.62000274658203,113.52999877929688,114.33000183105469,112.0289077758789,2834600
2023-07-05,114.04000091552734,114.43000030517578,113.41999816894531,113.69999694824219,111.41157531738281,5861500
2023-07-06,112.9000015258789,113.44000244140625,111.70999908447266,111.75,109.5008316040039,7257400
2023-07-07,111.06999969482422,111.5,108.76000213623047,109.0,106.8061752319336,11314800
2023-07-10,109.13999938964844,110.5999984741211,109.0999984741211,109.95999908447266,107.7468490600586,5949200
2023-07-11,109.4800033569336,110.0199966430664,108.25,108.69999694824219,106.51220703125,6084900
2023-07-12,108.37000274658203,109.05000305175781,107.19000244140625,107.47000122070312,105.30696868896484,8376700
2023-07-13,107.33000183105469,107.91000366210938,106.26000213623047,106.31999969482422,104.18011474609375,9764400
2023-07-14,106.26000213623047,107.68000030517578,106.26000213623047,107.33999633789062,105.17958068847656,7209300
2023-07-17,107.04000091552734,107.44000244140625,105.29000091552734,105.56999969482422,103.44520568847656,7376400
2023-07-18,105.87999725341797,107.02999877929688,105.3499984741211,105.94999694824219,103.81756591796875,7499100
2023-07-19,106.16000366210938,107.37999725341797,105.91000366210938,105.94999694824219,103.81756591796875,6608600
2023-07-20,106.55000305175781,108.94999694824219,106.05999755859375,108.45999908447266,106.27704620361328,8073000
2023-07-21,108.7300033569336,110.62000274658203,108.37999725341797,110.38999938964844,108.16819763183594,8193500
2023-07-24,109.98999786376953,110.33999633789062,108.5,108.79000091552734,106.60040283203125,6045500
2023-07-25,107.63999938964844,108.72000122070312,107.31999969482422,107.52999877929688,105.36576080322266,6498700
2023-07-26,106.80000305175781,108.01000213623047,106.05999755859375,107.13999938964844,104.98360443115234,7042700
2023-07-27,107.23999786376953,107.62000274658203,105.16999816894531,105.2699966430664,103.15125274658203,9813100
2023-07-28,105.43000030517578,106.6500015258789,105.23999786376953,106.33999633789062,104.19970703125,6903800
2023-07-31,106.55000305175781,106.7699966430664,105.66999816894531,106.6500015258789,104.50347900390625,7397500
2023-08-01,109.5999984741211,109.5999984741211,105.13999938964844,105.27999877929688,103.16104888916016,10009200
2023-08-02,106.02999877929688,108.13999938964844,104.87999725341797,105.69999694824219,103.57258605957031,10873500
2023-08-03,105.08000183105469,105.77999877929688,104.87000274658203,105.7300033569336,103.60198974609375,6039300
2023-08-04,105.63999938964844,106.41999816894531,104.51000213623047,105.0,102.88668823242188,6700700
2023-08-07,105.29000091552734,106.27999877929688,104.41999816894531,106.08999633789062,103.95474243164062,8259100
2023-08-08,105.69000244140625,107.19000244140625,105.69000244140625,106.41000366210938,104.26830291748047,10152200
2023-08-09,106.2699966430664,106.79000091552734,105.79000091552734,106.0999984741211,103.96453857421875,6479500
2023-08-10,106.20999908447266,107.04000091552734,105.41999816894531,105.56999969482422,103.44520568847656,6525700
2023-08-11,105.94999694824219,107.70999908447266,105.58999633789062,107.44000244140625,105.27758026123047,5904300
2023-08-14,107.91999816894531,109.43000030517578,107.30999755859375,108.91000366210938,106.71798706054688,8427200
2023-08-15,108.88999938964844,109.41999816894531,108.41999816894531,108.66000366210938,106.4730224609375,5118700
2023-08-16,108.5,109.47000122070312,108.27999877929688,108.7300033569336,106.54161071777344,5332900
2023-08-17,108.66000366210938,110.27999877929688,108.31999969482422,108.91999816894531,106.727783203125,6457800
2023-08-18,108.97000122070312,109.5,108.20999908447266,109.19999694824219,107.00214385986328,6710400
2023-08-21,109.08999633789062,110.0,108.94999694824219,109.63999938964844,107.43329620361328,6012500
2023-08-22,109.5999984741211,109.5999984741211,107.19999694824219,107.2300033569336,105.07180786132812,6026000
2023-08-23,109.98999786376953,111.88999938964844,109.81999969482422,111.30000305175781,109.05988311767578,10588200
2023-08-24,110.94999694824219,112.0199966430664,109.08999633789062,109.44999694824219,107.24711608886719,6487700
2023-08-25,109.94000244140625,110.33000183105469,108.9800033569336,110.20999908447266,107.9918212890625,4839100
2023-08-28,110.2300033569336,110.61000061035156,108.6500015258789,108.93000030517578,106.73758697509766,4335600
2023-08-29,109.27999877929688,110.5199966430664,108.93000030517578,109.98999786376953,107.7762451171875,5673100
2023-08-30,110.30000305175781,110.80000305175781,109.72000122070312,110.20999908447266,107.9918212890625,4785000
2023-08-31,110.12000274658203,110.54000091552734,108.88999938964844,108.9800033569336,106.78658294677734,9212000
2023-09-01,109.6500015258789,110.37000274658203,109.25,109.83999633789062,107.62926483154297,4941300
2023-09-05,109.45999908447266,109.72000122070312,107.48999786376953,107.51000213623047,105.3461685180664,6379900
2023-09-06,106.76000213623047,107.0,104.91999816894531,106.48999786376953,104.34669494628906,7926100
2023-09-07,106.91000366210938,108.69000244140625,106.86000061035156,107.94000244140625,105.76751708984375,8532600
2023-09-08,107.54000091552734,109.13999938964844,107.54000091552734,109.05000305175781,106.85517120361328,6807500
2023-09-11,109.33000183105469,109.44000244140625,108.33999633789062,108.5999984741211,106.41423034667969,5069300
2023-09-12,108.41999816894531,109.4800033569336,107.55000305175781,109.0199966430664,106.82576751708984,4605400
2023-09-13,108.9800033569336,109.66999816894531,107.66999816894531,107.80999755859375,105.64012145996094,6761500
2023-09-14,107.69000244140625,108.51000213623047,106.95999908447266,108.23999786376953,106.7845230102539,6872400
2023-09-15,108.12000274658203,108.93000030517578,107.26000213623047,107.5199966430664,106.07420349121094,9639000
2023-09-18,107.7699966430664,107.94000244140625,106.8499984741211,107.81999969482422,106.37017822265625,3911300
2023-09-19,107.6500015258789,108.18000030517578,106.91000366210938,107.36000061035156,105.9163589477539,5818300
2023-09-20,108.20999908447266,108.4000015258789,107.25,107.30999755859375,105.86702728271484,4593600
2023-09-21,107.2699966430664,107.87999725341797,106.41999816894531,106.7300033569336,105.29483795166016,5856600
2023-09-22,107.22000122070312,107.22000122070312,105.95999908447266,106.33999633789062,104.91006469726562,5027200
