Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,79.3499984741211,79.63999938964844,77.93000030517578,78.38999938964844,76.76676940917969,2660800
2023-05-31,77.58999633789062,77.98999786376953,76.94000244140625,77.68000030517578,76.07146453857422,6147100
2023-06-01,77.95999908447266,79.63999938964844,76.95999908447266,79.3499984741211,77.7068862915039,3927800
2023-06-02,80.80000305175781,83.2300033569336,80.69000244140625,82.80999755859375,81.0952377319336,3723600
2023-06-05,83.08000183105469,83.37999725341797,82.05999755859375,82.19000244140625,80.48808288574219,2592300
2023-06-06,82.19000244140625,83.0,81.80999755859375,82.54000091552734,80.83084106445312,2876100
2023-06-07,82.9000015258789,84.2699966430664,82.3499984741211,84.23999786376953,82.4956283569336,3029700
2023-06-08,84.08999633789062,84.43000030517578,83.58999633789062,84.06999969482422,82.32914733886719,3019300
2023-06-09,84.2300033569336,84.37999725341797,83.58999633789062,84.19999694824219,82.45645141601562,2039500
2023-06-12,84.19000244140625,84.36000061035156,83.69000244140625,84.06999969482422,82.32914733886719,2021900
2023-06-13,84.43000030517578,86.33000183105469,84.30999755859375,86.12999725341797,84.34648895263672,2374700
2023-06-14,86.72000122070312,87.58000183105469,85.4800033569336,85.83999633789062,84.06249237060547,2273800
2023-06-15,86.4000015258789,88.62000274658203,86.37999725341797,88.02999877929688,86.2071533203125,4426100
2023-06-16,88.55000305175781,88.8499984741211,87.37999725341797,87.41000366210938,85.5999984741211,5522900
2023-06-20,86.63999938964844,87.05000305175781,85.86000061035156,86.77999877929688,84.98303985595703,2254900
2023-06-21,86.1500015258789,87.58999633789062,85.97000122070312,87.44999694824219,85.63915252685547,2111100
2023-06-22,87.44999694824219,87.83000183105469,87.02999877929688,87.41999816894531,85.60977172851562,3012400
2023-06-23,86.69000244140625,87.18000030517578,86.16000366210938,86.68000030517578,84.8851089477539,5603800
2023-06-26,87.22000122070312,88.44000244140625,86.87999725341797,88.30999755859375,86.48135375976562,2423500
2023-06-27,88.5,89.98999786376953,88.36000061035156,89.62999725341797,87.77401733398438,2571700
2023-06-28,89.66000366210938,89.94000244140625,88.97000122070312,89.3499984741211,87.49981689453125,3453900
2023-06-29,89.5,89.77999877929688,88.7300033569336,89.22000122070312,87.37251281738281,2661900
2023-06-30,89.58999633789062,90.7300033569336,89.45999908447266,90.38999938964844,88.51828002929688,2484700
2023-07-03,90.04000091552734,91.05999755859375,89.61000061035156,90.76000213623047,88.880615234375,1217200
2023-07-05,90.0,90.5,89.41000366210938,89.41000366210938,87.55857849121094,1801400
2023-07-06,88.66000366210938,88.87999725341797,87.47000122070312,88.23999786376953,86.41279602050781,2197700
2023-07-07,87.83000183105469,89.55999755859375,87.80999755859375,88.94000244140625,87.09830474853516,1816500
2023-07-10,89.0199966430664,90.0199966430664,88.9800033569336,89.43000030517578,87.57815551757812,3332600
2023-07-11,89.9000015258789,91.94999694824219,89.9000015258789,91.80000305175781,89.89907836914062,3559100
2023-07-12,92.63999938964844,93.04000091552734,91.63999938964844,92.12000274658203,90.21245574951172,2871500
2023-07-13,92.30000305175781,92.6500015258789,91.9000015258789,92.31999969482422,90.40830993652344,1888800
2023-07-14,92.29000091552734,92.30999755859375,91.33000183105469,92.08999633789062,90.18307495117188,1738400
2023-07-17,91.83000183105469,92.04000091552734,90.9800033569336,91.31999969482422,89.42902374267578,1886800
2023-07-18,91.08999633789062,91.9800033569336,90.86000061035156,91.80000305175781,89.89907836914062,1841100
2023-07-19,91.31999969482422,91.91999816894531,90.51000213623047,91.66999816894531,89.77177429199219,1958400
2023-07-20,92.2699966430664,92.75,91.80000305175781,91.88999938964844,89.98722076416016,1844300
2023-07-21,91.81999969482422,92.05000305175781,91.16999816894531,91.2300033569336,89.34089660644531,1643600
2023-07-24,91.5999984741211,92.56999969482422,91.56999969482422,92.23999786376953,90.32996368408203,2205400
2023-07-25,91.7699966430664,92.7300033569336,91.7699966430664,92.58999633789062,90.67272186279297,1844900
2023-07-26,91.7699966430664,92.63999938964844,91.69000244140625,92.38999938964844,90.47686767578125,1789500
2023-07-27,92.63999938964844,92.94000244140625,91.56999969482422,91.83999633789062,89.9382553100586,1869800
2023-07-28,92.52999877929688,92.6500015258789,90.58000183105469,90.97000122070312,89.0862808227539,2807600
2023-07-31,91.43000030517578,91.76000213623047,90.79000091552734,91.3499984741211,89.45840454101562,3971700
2023-08-01,90.75,91.86000061035156,90.41000366210938,91.62999725341797,89.73259735107422,3125900
2023-08-02,98.54000091552734,98.54000091552734,94.41000366210938,95.13999938964844,93.169921875,7346300
2023-08-03,96.11000061035156,97.30000305175781,95.45999908447266,95.88999938964844,93.9043960571289,4753700
2023-08-04,96.7699966430664,97.69000244140625,95.41999816894531,95.55000305175781,93.57144165039062,3560600
2023-08-07,96.30999755859375,97.4000015258789,96.1500015258789,97.22000122070312,95.20685577392578,2459400
2023-08-08,96.3499984741211,96.7300033569336,95.31999969482422,96.5,94.50176239013672,2099600
2023-08-09,96.73999786376953,97.4000015258789,95.97000122070312,96.04000091552734,94.0512924194336,2246800
2023-08-10,95.45999908447266,96.44999694824219,95.12000274658203,95.51000213623047,94.04144287109375,1614600
2023-08-11,95.62999725341797,96.20999908447266,95.2699966430664,95.73999786376953,94.26790618896484,1338800
2023-08-14,95.48999786376953,95.98999786376953,95.30999755859375,95.9000015258789,94.42545318603516,2232700
2023-08-15,95.37000274658203,95.80000305175781,95.25,95.47000122070312,94.00205993652344,2026500
2023-08-16,95.37999725341797,96.68000030517578,95.37999725341797,96.01000213623047,94.53376007080078,2493900
2023-08-17,96.8499984741211,97.30999755859375,95.69999694824219,95.7300033569336,94.25806427001953,2561000
2023-08-18,95.05000305175781,96.26000213623047,95.0,95.79000091552734,94.31713104248047,1978800
2023-08-21,95.79000091552734,95.91000366210938,94.13999938964844,95.05999755859375,93.59835815429688,1842900
2023-08-22,96.4000015258789,97.2699966430664,95.5,96.08000183105469,94.60267639160156,2339300
2023-08-23,96.19000244140625,96.91999816894531,95.80999755859375,96.62999725341797,95.14421844482422,1975800
2023-08-24,96.43000030517578,97.29000091552734,95.70999908447266,95.75,94.27774810791016,2030500
2023-08-25,96.20999908447266,98.37999725341797,96.20999908447266,97.63999938964844,96.1386947631836,4124800
2023-08-28,98.38999938964844,98.81999969482422,97.94000244140625,98.12000274658203,96.6113052368164,2228800
2023-08-29,98.12000274658203,98.79000091552734,97.9000015258789,98.6500015258789,97.13316345214844,2235300
2023-08-30,98.79000091552734,99.0999984741211,97.63999938964844,98.29000091552734,96.77870178222656,3229700
2023-08-31,98.54000091552734,99.1500015258789,98.01000213623047,98.25,96.73931121826172,2604500
2023-09-01,98.3499984741211,99.38999938964844,98.3499984741211,98.91999816894531,97.39900207519531,1762300
2023-09-05,98.7699966430664,99.0,97.66000366210938,97.87999725341797,96.37499237060547,2897800
2023-09-06,97.7300033569336,98.94999694824219,97.51000213623047,98.66999816894531,97.1528549194336,2406300
